cat,cat_,scalerank,featurecla,labelrank,sovereignt,sov_a3,adm0_dif,level,type,admin,adm0_a3,geou_dif,geounit,gu_a3,su_dif,subunit,su_a3,brk_diff,name,name_long,brk_a3,brk_name,brk_group,abbrev,postal,formal_en,formal_fr,note_adm0,note_brk,name_sort,name_alt,mapcolor7,mapcolor8,mapcolor9,mapcolor13,pop_est,gdp_md_est,pop_year,lastcensus,gdp_year,economy,income_grp,wikipedia,fips_10,iso_a2,iso_a3,iso_n3,un_a3,wb_a2,wb_a3,woe_id,adm0_a3_is,adm0_a3_us,adm0_a3_un,adm0_a3_wb,continent,region_un,subregion,region_wb,name_len,long_len,abbrev_len,tiny,homepart
119,21,1,Admin-0 country,2.000000000000000,France,FR1,1.000000000000000,2.000000000000000,Country,France,FRA,0.000000000000000,France,FRA,0.000000000000000,France,FRA,0.000000000000000,France,France,FRA,France,,Fr.,F,French Republic,,,,France,,7.000000000000000,5.000000000000000,9.000000000000000,11.000000000000000,64057792.000000000000000,2128000.000000000000000,-99.000000000000000,-99.000000000000000,-99.000000000000000,1. Developed region: G7,1. High income: OECD,-99.000000000000000,,FR,FRA,250,250,FR,FRA,-99.000000000000000,FRA,FRA,-99.000000000000000,-99.000000000000000,Europe,Europe,Western Europe,Europe & Central Asia,6.000000000000000,6.000000000000000,3.000000000000000,-99.000000000000000,1.000000000000000
266,45,1,Admin-0 country,3.000000000000000,Morocco,MAR,0.000000000000000,2.000000000000000,Sovereign country,Morocco,MAR,0.000000000000000,Morocco,MAR,0.000000000000000,Morocco,MAR,0.000000000000000,Morocco,Morocco,MAR,Morocco,,Mor.,MA,Kingdom of Morocco,,,,Morocco,,2.000000000000000,2.000000000000000,3.000000000000000,9.000000000000000,34859364.000000000000000,136600.000000000000000,-99.000000000000000,2004.000000000000000,-99.000000000000000,6. Developing region,4. Lower middle income,-99.000000000000000,,MA,MAR,504,504,MA,MAR,-99.000000000000000,MAR,MAR,-99.000000000000000,-99.000000000000000,Africa,Africa,Northern Africa,Middle East & North Africa,7.000000000000000,7.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
146,46,6,Admin-0 country,6.000000000000000,Monaco,MCO,0.000000000000000,2.000000000000000,Sovereign country,Monaco,MCO,0.000000000000000,Monaco,MCO,0.000000000000000,Monaco,MCO,0.000000000000000,Monaco,Monaco,MCO,Monaco,,Mco.,MC,Principality of Monaco,,,,Monaco,,1.000000000000000,1.000000000000000,2.000000000000000,12.000000000000000,32965.000000000000000,976.299999999999955,-99.000000000000000,2008.000000000000000,-99.000000000000000,2. Developed region: nonG7,2. High income: nonOECD,-99.000000000000000,,MC,MCO,492,492,MC,MCO,-99.000000000000000,MCO,MCO,-99.000000000000000,-99.000000000000000,Europe,Europe,Western Europe,Europe & Central Asia,6.000000000000000,6.000000000000000,4.000000000000000,5.000000000000000,1.000000000000000
75,7,1,Admin-0 country,2.000000000000000,Belgium,BEL,0.000000000000000,2.000000000000000,Sovereign country,Belgium,BEL,0.000000000000000,Belgium,BEL,0.000000000000000,Belgium,BEL,0.000000000000000,Belgium,Belgium,BEL,Belgium,,Belg.,B,Kingdom of Belgium,,,,Belgium,,3.000000000000000,2.000000000000000,1.000000000000000,8.000000000000000,10414336.000000000000000,389300.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,BE,BEL,056,056,BE,BEL,-99.000000000000000,BEL,BEL,-99.000000000000000,-99.000000000000000,Europe,Europe,Western Europe,Europe & Central Asia,7.000000000000000,7.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
164,51,1,Admin-0 country,5.000000000000000,Netherlands,NL1,1.000000000000000,2.000000000000000,Country,Netherlands,NLD,0.000000000000000,Netherlands,NLD,0.000000000000000,Netherlands,NLD,0.000000000000000,Netherlands,Netherlands,NLD,Netherlands,,Neth.,NL,Kingdom of the Netherlands,,,,Netherlands,,4.000000000000000,2.000000000000000,2.000000000000000,9.000000000000000,16715999.000000000000000,672000.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,NL,NLD,528,528,NL,NLD,-99.000000000000000,NLD,NLD,-99.000000000000000,-99.000000000000000,Europe,Europe,Western Europe,Europe & Central Asia,11.000000000000000,11.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
165,7,1,Admin-0 country,2.000000000000000,Belgium,BEL,0.000000000000000,2.000000000000000,Sovereign country,Belgium,BEL,0.000000000000000,Belgium,BEL,0.000000000000000,Belgium,BEL,0.000000000000000,Belgium,Belgium,BEL,Belgium,,Belg.,B,Kingdom of Belgium,,,,Belgium,,3.000000000000000,2.000000000000000,1.000000000000000,8.000000000000000,10414336.000000000000000,389300.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,BE,BEL,056,056,BE,BEL,-99.000000000000000,BEL,BEL,-99.000000000000000,-99.000000000000000,Europe,Europe,Western Europe,Europe & Central Asia,7.000000000000000,7.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
166,51,1,Admin-0 country,5.000000000000000,Netherlands,NL1,1.000000000000000,2.000000000000000,Country,Netherlands,NLD,0.000000000000000,Netherlands,NLD,0.000000000000000,Netherlands,NLD,0.000000000000000,Netherlands,Netherlands,NLD,Netherlands,,Neth.,NL,Kingdom of the Netherlands,,,,Netherlands,,4.000000000000000,2.000000000000000,2.000000000000000,9.000000000000000,16715999.000000000000000,672000.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,NL,NLD,528,528,NL,NLD,-99.000000000000000,NLD,NLD,-99.000000000000000,-99.000000000000000,Europe,Europe,Western Europe,Europe & Central Asia,11.000000000000000,11.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
65,53,1,Admin-0 country,3.000000000000000,Poland,POL,0.000000000000000,2.000000000000000,Sovereign country,Poland,POL,0.000000000000000,Poland,POL,0.000000000000000,Poland,POL,0.000000000000000,Poland,Poland,POL,Poland,,Pol.,PL,Republic of Poland,,,,Poland,,3.000000000000000,7.000000000000000,1.000000000000000,2.000000000000000,38482919.000000000000000,667900.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,PL,POL,616,616,PL,POL,-99.000000000000000,POL,POL,-99.000000000000000,-99.000000000000000,Europe,Europe,Eastern Europe,Europe & Central Asia,6.000000000000000,6.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
453,15,1,Admin-0 country,2.000000000000000,Germany,DEU,0.000000000000000,2.000000000000000,Sovereign country,Germany,DEU,0.000000000000000,Germany,DEU,0.000000000000000,Germany,DEU,0.000000000000000,Germany,Germany,DEU,Germany,,Ger.,D,Federal Republic of Germany,,,,Germany,,2.000000000000000,5.000000000000000,5.000000000000000,1.000000000000000,82329758.000000000000000,2918000.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,1. Developed region: G7,1. High income: OECD,-99.000000000000000,,DE,DEU,276,276,DE,DEU,-99.000000000000000,DEU,DEU,-99.000000000000000,-99.000000000000000,Europe,Europe,Western Europe,Europe & Central Asia,7.000000000000000,7.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
4,15,1,Admin-0 country,2.000000000000000,Germany,DEU,0.000000000000000,2.000000000000000,Sovereign country,Germany,DEU,0.000000000000000,Germany,DEU,0.000000000000000,Germany,DEU,0.000000000000000,Germany,Germany,DEU,Germany,,Ger.,D,Federal Republic of Germany,,,,Germany,,2.000000000000000,5.000000000000000,5.000000000000000,1.000000000000000,82329758.000000000000000,2918000.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,1. Developed region: G7,1. High income: OECD,-99.000000000000000,,DE,DEU,276,276,DE,DEU,-99.000000000000000,DEU,DEU,-99.000000000000000,-99.000000000000000,Europe,Europe,Western Europe,Europe & Central Asia,7.000000000000000,7.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
6,16,1,Admin-0 country,4.000000000000000,Denmark,DN1,1.000000000000000,2.000000000000000,Country,Denmark,DNK,0.000000000000000,Denmark,DNK,0.000000000000000,Denmark,DNK,0.000000000000000,Denmark,Denmark,DNK,Denmark,,Den.,DK,Kingdom of Denmark,,,,Denmark,,4.000000000000000,1.000000000000000,3.000000000000000,12.000000000000000,5500510.000000000000000,203600.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,DK,DNK,208,208,DK,DNK,-99.000000000000000,DNK,DNK,-99.000000000000000,-99.000000000000000,Europe,Europe,Northern Europe,Europe & Central Asia,7.000000000000000,7.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
9,18,1,Admin-0 country,2.000000000000000,Spain,ESP,0.000000000000000,2.000000000000000,Sovereign country,Spain,ESP,0.000000000000000,Spain,ESP,0.000000000000000,Spain,ESP,0.000000000000000,Spain,Spain,ESP,Spain,,Sp.,E,Kingdom of Spain,,,,Spain,,4.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,40525002.000000000000000,1403000.000000000000000,-99.000000000000000,2001.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,ES,ESP,724,724,ES,ESP,-99.000000000000000,ESP,ESP,-99.000000000000000,-99.000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,5.000000000000000,5.000000000000000,3.000000000000000,-99.000000000000000,1.000000000000000
10,19,1,Admin-0 country,6.000000000000000,Estonia,EST,0.000000000000000,2.000000000000000,Sovereign country,Estonia,EST,0.000000000000000,Estonia,EST,0.000000000000000,Estonia,EST,0.000000000000000,Estonia,Estonia,EST,Estonia,,Est.,EST,Republic of Estonia,,,,Estonia,,3.000000000000000,2.000000000000000,1.000000000000000,10.000000000000000,1299371.000000000000000,27410.000000000000000,-99.000000000000000,2000.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,EE,EST,233,233,EE,EST,-99.000000000000000,EST,EST,-99.000000000000000,-99.000000000000000,Europe,Europe,Northern Europe,Europe & Central Asia,7.000000000000000,7.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
14,20,1,Admin-0 country,3.000000000000000,Finland,FI1,1.000000000000000,2.000000000000000,Country,Finland,FIN,0.000000000000000,Finland,FIN,0.000000000000000,Finland,FIN,0.000000000000000,Finland,Finland,FIN,Finland,,Fin.,FIN,Republic of Finland,,,,Finland,,4.000000000000000,1.000000000000000,4.000000000000000,6.000000000000000,5250275.000000000000000,193500.000000000000000,-99.000000000000000,2010.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,FI,FIN,246,246,FI,FIN,-99.000000000000000,FIN,FIN,-99.000000000000000,-99.000000000000000,Europe,Europe,Northern Europe,Europe & Central Asia,7.000000000000000,7.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
16,22,3,Admin-0 country,6.000000000000000,Denmark,DN1,1.000000000000000,2.000000000000000,Dependency,Faroe Islands,FRO,0.000000000000000,Faroe Islands,FRO,0.000000000000000,Faroe Islands,FRO,0.000000000000000,Faeroe Is.,Faeroe Islands,FRO,Faeroe Islands,,Faeroe Is.,FO,Fřroyar Is. (Faeroe Is.),,Den.,,Faeroe Islands,,4.000000000000000,1.000000000000000,3.000000000000000,12.000000000000000,48856.000000000000000,1000.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,2. High income: nonOECD,-99.000000000000000,,FO,FRO,234,234,FO,FRO,-99.000000000000000,FRO,FRO,-99.000000000000000,-99.000000000000000,Europe,Europe,Northern Europe,Europe & Central Asia,10.000000000000000,14.000000000000000,10.000000000000000,3.000000000000000,-99.000000000000000
30,26,1,Admin-0 country,3.000000000000000,Greece,GRC,0.000000000000000,2.000000000000000,Sovereign country,Greece,GRC,0.000000000000000,Greece,GRC,0.000000000000000,Greece,GRC,0.000000000000000,Greece,Greece,GRC,Greece,,Greece,GR,Hellenic Republic,,,,Greece,,2.000000000000000,2.000000000000000,2.000000000000000,9.000000000000000,10737428.000000000000000,343000.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,GR,GRC,300,300,GR,GRC,-99.000000000000000,GRC,GRC,-99.000000000000000,-99.000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,6.000000000000000,6.000000000000000,6.000000000000000,-99.000000000000000,1.000000000000000
31,26,1,Admin-0 country,3.000000000000000,Greece,GRC,0.000000000000000,2.000000000000000,Sovereign country,Greece,GRC,0.000000000000000,Greece,GRC,0.000000000000000,Greece,GRC,0.000000000000000,Greece,Greece,GRC,Greece,,Greece,GR,Hellenic Republic,,,,Greece,,2.000000000000000,2.000000000000000,2.000000000000000,9.000000000000000,10737428.000000000000000,343000.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,GR,GRC,300,300,GR,GRC,-99.000000000000000,GRC,GRC,-99.000000000000000,-99.000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,6.000000000000000,6.000000000000000,6.000000000000000,-99.000000000000000,1.000000000000000
38,26,1,Admin-0 country,3.000000000000000,Greece,GRC,0.000000000000000,2.000000000000000,Sovereign country,Greece,GRC,0.000000000000000,Greece,GRC,0.000000000000000,Greece,GRC,0.000000000000000,Greece,Greece,GRC,Greece,,Greece,GR,Hellenic Republic,,,,Greece,,2.000000000000000,2.000000000000000,2.000000000000000,9.000000000000000,10737428.000000000000000,343000.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,GR,GRC,300,300,GR,GRC,-99.000000000000000,GRC,GRC,-99.000000000000000,-99.000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,6.000000000000000,6.000000000000000,6.000000000000000,-99.000000000000000,1.000000000000000
41,26,1,Admin-0 country,3.000000000000000,Greece,GRC,0.000000000000000,2.000000000000000,Sovereign country,Greece,GRC,0.000000000000000,Greece,GRC,0.000000000000000,Greece,GRC,0.000000000000000,Greece,Greece,GRC,Greece,,Greece,GR,Hellenic Republic,,,,Greece,,2.000000000000000,2.000000000000000,2.000000000000000,9.000000000000000,10737428.000000000000000,343000.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,GR,GRC,300,300,GR,GRC,-99.000000000000000,GRC,GRC,-99.000000000000000,-99.000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,6.000000000000000,6.000000000000000,6.000000000000000,-99.000000000000000,1.000000000000000
50,36,4,Admin-0 country,6.000000000000000,United Kingdom,GB1,1.000000000000000,2.000000000000000,Country,Jersey,JEY,0.000000000000000,Jersey,JEY,0.000000000000000,Jersey,JEY,0.000000000000000,Jersey,Jersey,JEY,Jersey,Channel Islands,Jey.,JE,Bailiwick of Jersey,,U.K. crown dependency,,Jersey,,6.000000000000000,6.000000000000000,6.000000000000000,3.000000000000000,91626.000000000000000,5100.000000000000000,-99.000000000000000,2001.000000000000000,-99.000000000000000,2. Developed region: nonG7,2. High income: nonOECD,-99.000000000000000,,JE,JEY,832,832,JG,CHI,-99.000000000000000,JEY,JEY,-99.000000000000000,-99.000000000000000,Europe,Europe,Northern Europe,Europe & Central Asia,6.000000000000000,6.000000000000000,4.000000000000000,-99.000000000000000,-99.000000000000000
54,51,1,Admin-0 country,5.000000000000000,Netherlands,NL1,1.000000000000000,2.000000000000000,Country,Netherlands,NLD,0.000000000000000,Netherlands,NLD,0.000000000000000,Netherlands,NLD,0.000000000000000,Netherlands,Netherlands,NLD,Netherlands,,Neth.,NL,Kingdom of the Netherlands,,,,Netherlands,,4.000000000000000,2.000000000000000,2.000000000000000,9.000000000000000,16715999.000000000000000,672000.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,NL,NLD,528,528,NL,NLD,-99.000000000000000,NLD,NLD,-99.000000000000000,-99.000000000000000,Europe,Europe,Western Europe,Europe & Central Asia,11.000000000000000,11.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
60,52,1,Admin-0 country,3.000000000000000,Norway,NOR,0.000000000000000,2.000000000000000,Sovereign country,Norway,NOR,0.000000000000000,Norway,NOR,0.000000000000000,Norway,NOR,0.000000000000000,Norway,Norway,NOR,Norway,,Nor.,N,Kingdom of Norway,,,,Norway,,5.000000000000000,3.000000000000000,8.000000000000000,12.000000000000000,4676305.000000000000000,276400.000000000000000,-99.000000000000000,2001.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,NO,NOR,578,578,NO,NOR,-99.000000000000000,NOR,NOR,-99.000000000000000,-99.000000000000000,Europe,Europe,Northern Europe,Europe & Central Asia,6.000000000000000,6.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
63,52,1,Admin-0 country,3.000000000000000,Norway,NOR,0.000000000000000,2.000000000000000,Sovereign country,Norway,NOR,0.000000000000000,Norway,NOR,0.000000000000000,Norway,NOR,0.000000000000000,Norway,Norway,NOR,Norway,,Nor.,N,Kingdom of Norway,,,,Norway,,5.000000000000000,3.000000000000000,8.000000000000000,12.000000000000000,4676305.000000000000000,276400.000000000000000,-99.000000000000000,2001.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,NO,NOR,578,578,NO,NOR,-99.000000000000000,NOR,NOR,-99.000000000000000,-99.000000000000000,Europe,Europe,Northern Europe,Europe & Central Asia,6.000000000000000,6.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
68,58,1,Admin-0 country,2.000000000000000,Saudi Arabia,SAU,0.000000000000000,2.000000000000000,Sovereign country,Saudi Arabia,SAU,0.000000000000000,Saudi Arabia,SAU,0.000000000000000,Saudi Arabia,SAU,0.000000000000000,Saudi Arabia,Saudi Arabia,SAU,Saudi Arabia,,Saud.,SA,Kingdom of Saudi Arabia,,,,Saudi Arabia,,6.000000000000000,1.000000000000000,6.000000000000000,7.000000000000000,28686633.000000000000000,576500.000000000000000,-99.000000000000000,2010.000000000000000,-99.000000000000000,2. Developed region: nonG7,2. High income: nonOECD,-99.000000000000000,,SA,SAU,682,682,SA,SAU,-99.000000000000000,SAU,SAU,-99.000000000000000,-99.000000000000000,Asia,Asia,Western Asia,Middle East & North Africa,12.000000000000000,12.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
69,63,1,Admin-0 country,3.000000000000000,Sweden,SWE,0.000000000000000,2.000000000000000,Sovereign country,Sweden,SWE,0.000000000000000,Sweden,SWE,0.000000000000000,Sweden,SWE,0.000000000000000,Sweden,Sweden,SWE,Sweden,,Swe.,S,Kingdom of Sweden,,,,Sweden,,1.000000000000000,4.000000000000000,2.000000000000000,4.000000000000000,9059651.000000000000000,344300.000000000000000,-99.000000000000000,-99.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,SE,SWE,752,752,SE,SWE,-99.000000000000000,SWE,SWE,-99.000000000000000,-99.000000000000000,Europe,Europe,Northern Europe,Europe & Central Asia,6.000000000000000,6.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
76,60,1,Admin-0 country,5.000000000000000,Republic of Serbia,SRB,0.000000000000000,2.000000000000000,Sovereign country,Republic of Serbia,SRB,0.000000000000000,Republic of Serbia,SRB,0.000000000000000,Republic of Serbia,SRB,0.000000000000000,Serbia,Serbia,SRB,Serbia,,Serb.,RS,Republic of Serbia,,,,Serbia,,3.000000000000000,3.000000000000000,2.000000000000000,10.000000000000000,7379339.000000000000000,80340.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,6. Developing region,3. Upper middle income,-99.000000000000000,,RS,SRB,688,688,YF,SRB,-99.000000000000000,SRB,SRB,-99.000000000000000,-99.000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,6.000000000000000,6.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
78,67,1,Admin-0 country,3.000000000000000,Ukraine,UKR,0.000000000000000,2.000000000000000,Sovereign country,Ukraine,UKR,0.000000000000000,Ukraine,UKR,0.000000000000000,Ukraine,UKR,0.000000000000000,Ukraine,Ukraine,UKR,Ukraine,,Ukr.,UA,Ukraine,,,,Ukraine,,5.000000000000000,1.000000000000000,6.000000000000000,3.000000000000000,45700395.000000000000000,339800.000000000000000,-99.000000000000000,2001.000000000000000,-99.000000000000000,6. Developing region,4. Lower middle income,-99.000000000000000,,UA,UKR,804,804,UA,UKR,-99.000000000000000,UKR,UKR,-99.000000000000000,-99.000000000000000,Europe,Europe,Eastern Europe,Europe & Central Asia,7.000000000000000,7.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
84,35,1,Admin-0 country,2.000000000000000,Italy,ITA,0.000000000000000,2.000000000000000,Sovereign country,Italy,ITA,0.000000000000000,Italy,ITA,0.000000000000000,Italy,ITA,0.000000000000000,Italy,Italy,ITA,Italy,,Italy,I,Italian Republic,,,,Italy,,6.000000000000000,7.000000000000000,8.000000000000000,7.000000000000000,58126212.000000000000000,1823000.000000000000000,-99.000000000000000,2012.000000000000000,-99.000000000000000,1. Developed region: G7,1. High income: OECD,-99.000000000000000,,IT,ITA,380,380,IT,ITA,-99.000000000000000,ITA,ITA,-99.000000000000000,-99.000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,5.000000000000000,5.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
88,26,1,Admin-0 country,3.000000000000000,Greece,GRC,0.000000000000000,2.000000000000000,Sovereign country,Greece,GRC,0.000000000000000,Greece,GRC,0.000000000000000,Greece,GRC,0.000000000000000,Greece,Greece,GRC,Greece,,Greece,GR,Hellenic Republic,,,,Greece,,2.000000000000000,2.000000000000000,2.000000000000000,9.000000000000000,10737428.000000000000000,343000.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,GR,GRC,300,300,GR,GRC,-99.000000000000000,GRC,GRC,-99.000000000000000,-99.000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,6.000000000000000,6.000000000000000,6.000000000000000,-99.000000000000000,1.000000000000000
91,27,1,Admin-0 country,6.000000000000000,Croatia,HRV,0.000000000000000,2.000000000000000,Sovereign country,Croatia,HRV,0.000000000000000,Croatia,HRV,0.000000000000000,Croatia,HRV,0.000000000000000,Croatia,Croatia,HRV,Croatia,,Cro.,HR,Republic of Croatia,,,,Croatia,,5.000000000000000,4.000000000000000,5.000000000000000,1.000000000000000,4489409.000000000000000,82390.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,2. High income: nonOECD,-99.000000000000000,,HR,HRV,191,191,HR,HRV,-99.000000000000000,HRV,HRV,-99.000000000000000,-99.000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,7.000000000000000,7.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
97,18,1,Admin-0 country,2.000000000000000,Spain,ESP,0.000000000000000,2.000000000000000,Sovereign country,Spain,ESP,0.000000000000000,Spain,ESP,0.000000000000000,Spain,ESP,0.000000000000000,Spain,Spain,ESP,Spain,,Sp.,E,Kingdom of Spain,,,,Spain,,4.000000000000000,5.000000000000000,5.000000000000000,5.000000000000000,40525002.000000000000000,1403000.000000000000000,-99.000000000000000,2001.000000000000000,-99.000000000000000,2. Developed region: nonG7,1. High income: OECD,-99.000000000000000,,ES,ESP,724,724,ES,ESP,-99.000000000000000,ESP,ESP,-99.000000000000000,-99.000000000000000,Europe,Europe,Southern Europe,Europe & Central Asia,5.000000000000000,5.000000000000000,3.000000000000000,-99.000000000000000,1.000000000000000
98,15,1,Admin-0 country,2.000000000000000,Germany,DEU,0.000000000000000,2.000000000000000,Sovereign country,Germany,DEU,0.000000000000000,Germany,DEU,0.000000000000000,Germany,DEU,0.000000000000000,Germany,Germany,DEU,Germany,,Ger.,D,Federal Republic of Germany,,,,Germany,,2.000000000000000,5.000000000000000,5.000000000000000,1.000000000000000,82329758.000000000000000,2918000.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,1. Developed region: G7,1. High income: OECD,-99.000000000000000,,DE,DEU,276,276,DE,DEU,-99.000000000000000,DEU,DEU,-99.000000000000000,-99.000000000000000,Europe,Europe,Western Europe,Europe & Central Asia,7.000000000000000,7.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
99,8,1,Admin-0 country,4.000000000000000,Bulgaria,BGR,0.000000000000000,2.000000000000000,Sovereign country,Bulgaria,BGR,0.000000000000000,Bulgaria,BGR,0.000000000000000,Bulgaria,BGR,0.000000000000000,Bulgaria,Bulgaria,BGR,Bulgaria,,Bulg.,BG,Republic of Bulgaria,,,,Bulgaria,,4.000000000000000,5.000000000000000,1.000000000000000,8.000000000000000,7204687.000000000000000,93750.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,3. Upper middle income,-99.000000000000000,,BG,BGR,100,100,BG,BGR,-99.000000000000000,BGR,BGR,-99.000000000000000,-99.000000000000000,Europe,Europe,Eastern Europe,Europe & Central Asia,8.000000000000000,8.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
102,57,1,Admin-0 country,2.000000000000000,Russia,RUS,0.000000000000000,2.000000000000000,Sovereign country,Russia,RUS,0.000000000000000,Russia,RUS,0.000000000000000,Russia,RUS,0.000000000000000,Russia,Russian Federation,RUS,Russia,,Rus.,RUS,Russian Federation,,,,Russian Federation,,2.000000000000000,5.000000000000000,7.000000000000000,7.000000000000000,140041247.000000000000000,2266000.000000000000000,-99.000000000000000,2010.000000000000000,-99.000000000000000,3. Emerging region: BRIC,3. Upper middle income,-99.000000000000000,,RU,RUS,643,643,RU,RUS,-99.000000000000000,RUS,RUS,-99.000000000000000,-99.000000000000000,Europe,Europe,Eastern Europe,Europe & Central Asia,6.000000000000000,18.000000000000000,4.000000000000000,-99.000000000000000,1.000000000000000
105,10,1,Admin-0 country,4.000000000000000,Belarus,BLR,0.000000000000000,2.000000000000000,Sovereign country,Belarus,BLR,0.000000000000000,Belarus,BLR,0.000000000000000,Belarus,BLR,0.000000000000000,Belarus,Belarus,BLR,Belarus,,Bela.,BY,Republic of Belarus,,,,Belarus,,1.000000000000000,1.000000000000000,5.000000000000000,11.000000000000000,9648533.000000000000000,114100.000000000000000,-99.000000000000000,2009.000000000000000,-99.000000000000000,6. Developing region,3. Upper middle income,-99.000000000000000,,BY,BLR,112,112,BY,BLR,-99.000000000000000,BLR,BLR,-99.000000000000000,-99.000000000000000,Europe,Europe,Eastern Europe,Europe & Central Asia,7.000000000000000,7.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
110,42,1,Admin-0 country,5.000000000000000,Lithuania,LTU,0.000000000000000,2.000000000000000,Sovereign country,Lithuania,LTU,0.000000000000000,Lithuania,LTU,0.000000000000000,Lithuania,LTU,0.000000000000000,Lithuania,Lithuania,LTU,Lithuania,,Lith.,LT,Republic of Lithuania,,,,Lithuania,,6.000000000000000,3.000000000000000,3.000000000000000,9.000000000000000,3555179.000000000000000,63330.000000000000000,-99.000000000000000,2011.000000000000000,-99.000000000000000,2. Developed region: nonG7,3. Upper middle income,-99.000000000000000,,LT,LTU,440,440,LT,LTU,-99.000000000000000,LTU,LTU,-99.000000000000000,-99.000000000000000,Europe,Europe,Northern Europe,Europe & Central Asia,9.000000000000000,9.000000000000000,5.000000000000000,-99.000000000000000,1.000000000000000
